param_1,param_2,param_3,param_4,param_5,param_6
1.034559,1.088082,0.81593233,0.21944314,0.80852604,-0.5209768
1.3090793,1.2230794,0.3985536,0.13556144,0.6705127,-0.63080084
0.6018739,1.2120689,0.5747656,0.45967883,0.6740005,0.3182931
0.65289956,0.97588825,0.5769024,0.43592682,0.98418117,-0.700058
1.4844329,1.7694554,0.52311325,0.42200914,0.9660909,-0.5682324
1.2463422,0.95594656,0.62481904,0.21521369,0.7403728,-0.48140883
1.6513032,1.5980701,1.0983369,0.10058241,0.5326327,0.8562316
0.5301606,0.8277752,0.9813303,0.34558955,0.70518064,-0.49121726
0.5748535,0.9502693,0.5989884,0.4182758,0.6091343,-0.58371437
0.8563108,1.659461,0.79158723,0.21880493,0.85800385,0.87474704
1.6463859,1.6199412,0.78349185,0.2254107,0.58425295,0.29374766
1.8554666,1.6040798,0.38254526,0.43003264,0.79392684,-0.5640316
1.0555305,1.6391141,0.79381716,0.21783516,0.9720362,-0.52258956
1.7177913,1.0204072,0.8995634,0.24074548,0.73845446,-0.026956797
0.16073704,1.213807,1.0839405,0.48923215,0.77890277,-0.70378363
1.2311931,1.6816201,0.42548192,0.3794007,0.8617815,0.9669858
1.528812,1.7601066,0.6962825,0.40083817,0.722316,0.46518457
0.77559495,1.5529674,0.44023085,0.4216677,0.77216613,0.7393818
0.72997165,1.422267,1.1819785,0.18102461,0.5134783,-0.834465
0.88872564,0.87550384,0.42760396,0.14811654,0.78472847,0.22133124
0.5842592,1.1123658,0.94917154,0.21878093,0.59247684,0.0729264
1.8690493,1.4567013,0.5797984,0.30204993,0.8138032,-0.15328598
0.6795393,1.6169064,0.8788788,0.25159118,0.99974895,-0.06661856
1.9756027,1.0522403,0.92420495,0.25664592,0.5463078,-0.8372128
1.1255932,1.2804037,1.1266352,0.2129366,0.600237,-0.022193313
1.1977345,1.1648582,0.3551914,0.42523605,0.5785376,0.122326136
1.3038104,1.0184971,0.7347274,0.44695288,0.5076016,0.46570575
1.4928617,0.96437055,1.1728246,0.16832188,0.928635,0.98996425
1.3908395,1.07955,0.3840039,0.17855647,0.5771123,-0.07443786
1.9802226,1.3618872,0.95287186,0.16949305,0.7823343,-0.16893315
1.2977948,1.4624978,1.1035342,0.21264684,0.9947518,-0.40411162
1.9345114,0.8954316,0.8961288,0.14661983,0.54597265,0.7904273
1.9099927,1.1824687,0.49699777,0.42302594,0.51148295,0.982605
0.16834,1.1208128,0.59343183,0.4638768,0.9299716,0.9394834
1.0582767,1.3394839,0.5893892,0.29267,0.7020451,-0.123758554
1.6932483,1.6358503,0.6661159,0.40876934,0.5857071,0.15940988
1.4129916,1.3781228,1.1792758,0.31280562,0.8097163,-0.43057358
0.5775818,1.420884,0.8802272,0.43612397,0.5582559,0.94116104
1.9267681,1.1633784,0.6323259,0.35317162,0.5558892,0.20006466
0.79337543,1.063266,0.42175663,0.26951554,0.80427897,-0.9496205
0.30464947,1.6617104,1.0433707,0.4952181,0.5431757,-0.2583624
1.740808,1.2242471,0.36404398,0.23032069,0.7344407,0.9931427
1.4420098,1.0830494,0.8708243,0.2971973,0.95379615,0.4179926
0.5443928,1.6792495,0.6374248,0.33959386,0.54600424,0.010177851
1.1525459,1.2466807,0.5702559,0.42333725,0.6059792,0.6317872
0.49337137,1.2624356,0.53239006,0.20126808,0.60537076,0.8146014
0.21467033,1.0564486,1.0914183,0.2688094,0.6943008,-0.09894633
1.1031965,0.9677046,0.92522275,0.38766566,0.85831964,-0.85222244
0.5525568,1.4460816,1.0123107,0.2505126,0.55081826,-0.85278916
0.56915987,1.2589511,0.45374304,0.35942158,0.75327754,0.73615324
1.0241767,1.0641485,0.56534314,0.16225941,0.83659244,0.10140717
1.4032053,0.90098834,1.0801011,0.33170113,0.8758019,-0.69158757
1.6805091,1.0228685,1.0865009,0.2127455,0.6539638,-0.8713081
0.78688085,0.8179241,1.0463095,0.46849877,0.93275046,0.23882401
1.673155,1.2739795,0.39651543,0.12671952,0.8570781,0.04592538
1.7977624,1.4483135,0.42887384,0.13831489,0.7665733,0.46743262
0.6843276,1.5227189,0.30569267,0.21133253,0.501058,0.9829478
1.9760271,1.3477021,0.30706644,0.10573929,0.8636736,0.46074533
1.1319274,1.446091,0.44488055,0.22010562,0.85384804,-0.40615666
0.21519217,1.0847539,0.7306182,0.49923044,0.95518166,-0.43862402
1.0944759,0.90973943,0.82398504,0.17082655,0.99069995,-0.8346231
1.7913421,1.1747823,0.94035995,0.43336958,0.81272745,0.013498783
0.6191177,0.91831136,1.0538044,0.30514774,0.99508876,-0.5117271
0.84965265,1.5089018,0.50369453,0.13158996,0.80893064,-0.27747774
0.5703782,1.1699015,1.1562097,0.26875538,0.8471069,0.59940064
0.9167245,1.7710357,0.8527245,0.46504045,0.6950737,-0.9609895
1.050631,0.9906669,1.1216266,0.30562013,0.8439212,-0.85524297
1.0685008,1.5912397,0.9193203,0.46486312,0.7342925,0.93070114
0.2152206,1.4415158,0.32667103,0.45208937,0.58550674,0.9448978
1.7076864,1.6665905,0.69369197,0.20540375,0.82152396,-0.39858127
0.28970242,0.86614305,0.77046967,0.47167864,0.73192203,-0.29584122
1.0185322,1.7965153,0.3043407,0.17135198,0.8075998,-0.75596654
1.3874258,1.1041104,0.9550778,0.4499212,0.82960665,0.7453524
0.8359767,1.6139321,0.9229239,0.37331927,0.53871346,-0.80738926
0.8228385,1.241094,0.69158304,0.43059048,0.6895417,0.7057531
0.23126626,0.9103839,0.9868704,0.24369323,0.8352425,0.83598816
0.11440208,0.9513417,1.1251814,0.31807366,0.6605554,0.81789744
0.42712942,0.9921367,1.1962106,0.18574297,0.9175123,0.0029495955
0.54417115,0.9447195,0.54727876,0.29478937,0.73138607,0.63996315
1.8393686,1.5063512,0.80572724,0.49501756,0.88874733,-0.10860515
1.5884557,1.5651896,0.8880343,0.4166264,0.8109524,0.296831
0.9252554,1.5137273,0.31393757,0.49844116,0.9915862,0.782513
1.641234,0.98747605,1.1868876,0.2619411,0.60717976,-0.6650468
0.55113065,1.4478929,0.5986712,0.29844406,0.7389995,0.036967516
0.34506685,1.5109491,0.6036984,0.123848036,0.8691007,0.19630861
0.46010068,0.9837064,0.31713343,0.39946204,0.62762487,0.40076232
1.2204938,1.5967282,0.6413528,0.111099266,0.65723157,0.7968619
1.2148515,1.6263993,0.65374076,0.40639633,0.7410643,-0.049331784
0.53785527,0.9821072,0.6334671,0.34700593,0.6150265,-0.571329
1.4443189,1.1378509,0.366943,0.26154312,0.58086896,-0.7971823
1.8771061,1.6597687,0.49657243,0.10001852,0.6480372,0.9493556
1.1602414,1.0595393,0.9669827,0.2641103,0.5826299,-0.83766794
1.2169997,0.80037796,0.57885957,0.130793,0.98305976,0.30471766
0.368792,1.0508764,0.65204024,0.4649836,0.8088634,-0.48122454
0.6990511,0.9481035,1.1282282,0.27282968,0.7805975,-0.6082878
1.0133338,0.83989966,0.4766635,0.26288953,0.8667644,0.32428992
0.12352359,1.6684947,0.9932856,0.37997884,0.89256406,-0.39870107
1.1102511,1.1800051,0.5262293,0.39516908,0.69565666,-0.19854188
1.7527343,1.2139524,0.9061367,0.24211606,0.86594653,-0.11907613
0.88670033,0.9851221,1.0736387,0.2749996,0.57600546,-0.8152338
1.1581162,1.4789338,0.44836342,0.3467451,0.8685621,0.38113976
1.9239314,1.5537231,0.8244834,0.24819791,0.53288877,0.09133327
0.4732339,1.6157644,0.7503004,0.3728082,0.71141183,-0.8428501
1.1466674,1.2656308,1.1689446,0.20785469,0.6744175,-0.854836
0.19722605,1.2760621,1.1349759,0.13371415,0.5366905,-0.7438402
1.2519823,1.6768451,0.7721691,0.4235484,0.8962586,0.5286989
1.2827495,1.5218465,0.627355,0.25604376,0.6643292,0.5104879
0.66017413,1.2949892,0.42293972,0.4970653,0.70283425,-0.6798035
0.34596965,1.5882632,0.41510257,0.3667155,0.98303556,0.99569476
1.6151766,1.1576037,0.54553735,0.46419215,0.9610982,0.14004922
0.8516312,1.0300946,0.6203035,0.43728304,0.75553703,-0.21999574
0.10603152,1.797497,0.91725194,0.20829546,0.66849345,0.84152293
1.7225823,1.1202842,0.8799421,0.24488544,0.91774535,-0.029350758
0.20593782,1.169689,0.89744544,0.32838866,0.62069017,0.23940802
0.8115269,1.1633477,0.6413201,0.4401042,0.7158957,-0.09735203
1.9596004,1.4189396,0.569775,0.32101235,0.60269845,-0.29158688
1.7695826,1.3538666,0.7707553,0.2592971,0.51248854,-0.15907896
0.8806602,1.7277446,0.91182375,0.28544733,0.67140967,-0.4450885
1.1612103,1.1373428,0.636824,0.37765557,0.95448315,-0.7643398
0.50359064,0.86942405,0.58361614,0.47380704,0.7362691,-0.82189846
0.35552445,1.794415,1.1985594,0.4252115,0.92554593,-0.41747403
0.27844527,1.0656209,0.6300914,0.34744284,0.51403236,-0.88820064
1.8287117,1.7732978,1.1002333,0.14084673,0.50172615,-0.23404336
0.2520174,1.7612505,0.44758147,0.4689242,0.8306861,0.07820034
1.6511137,1.5493968,0.5861298,0.48419297,0.5110979,0.68221486
0.23196784,0.89975667,0.5189395,0.28704414,0.7937703,-0.573264
0.21770766,1.100088,1.098597,0.3555717,0.7453108,-0.8765911
0.31047487,1.5413693,0.8216689,0.17764035,0.65584475,-0.17091882
1.7725657,1.4823995,0.9754543,0.45918384,0.79017174,-0.40522695
0.22074148,1.3315082,0.35401154,0.32459018,0.6785803,0.24335742
1.183313,1.0091892,1.0085862,0.30792168,0.7095809,-0.53781927
1.0868242,1.6265285,0.6374935,0.1867519,0.8659901,-0.76734746
1.452339,1.0401227,1.1058402,0.12053213,0.70246017,0.23875117
0.4708199,0.80513996,1.1767268,0.2238173,0.5859996,-0.29415095
1.1113101,0.8563206,0.86140263,0.21807173,0.69291943,0.80274355
0.4645861,1.2782879,1.0007598,0.30789077,0.8089938,-0.92047226
0.43926868,1.2094697,0.34853458,0.4675991,0.9240382,0.97321093
1.194405,1.191139,0.5782266,0.25635108,0.9459228,-0.21389258
1.8070085,1.5070734,0.94109803,0.46167713,0.743614,-0.3574903
1.6370234,1.4877696,0.5142362,0.13059631,0.77604055,0.51103544
1.4100149,1.3015819,0.5775373,0.1872265,0.54894865,0.8719766
0.3457067,1.7132406,0.35424748,0.22804198,0.66567636,-0.8022486
0.96853536,1.2550446,0.50089175,0.37470445,0.75251293,0.7133018
0.36103502,0.84839594,0.9310977,0.36284167,0.78598684,0.45748854
1.6247685,1.175207,0.67521656,0.45670646,0.68213063,0.8330486
0.42492434,1.7170079,0.870522,0.3969031,0.83427364,-0.5927336
1.8765026,0.9151582,0.8975208,0.15862682,0.75606847,-0.48781085
1.4610637,1.6600704,0.8627653,0.11882582,0.5180508,0.60006475
1.3455417,1.7688186,0.8808464,0.11382943,0.6407062,0.96434474
0.39443073,0.91338354,0.88550913,0.21298203,0.94423574,0.35446095
1.4483769,1.564589,0.7125776,0.12484334,0.79418623,-0.503422
1.302488,1.6144595,0.51142144,0.40631038,0.5175863,-0.8065556
0.8849665,1.6429908,1.1807957,0.28020787,0.86044073,0.8817148
0.57143337,1.1784093,0.8404709,0.2872742,0.91485393,0.59745836
0.16429396,1.4546752,1.1318192,0.119020775,0.6413233,-0.6816447
0.97143316,1.1271749,0.5730597,0.12017369,0.5829107,-0.78450716
0.23065051,1.259591,1.0947235,0.16182141,0.7369536,-0.18529308
1.2913445,1.0348694,0.9128091,0.43302572,0.83879066,-0.03607714
1.4753443,1.148369,0.91872126,0.20094565,0.6565614,-0.7798095
0.10897384,1.0377318,0.51431465,0.3282147,0.5307821,0.5873153
1.8670069,1.3633988,0.8405497,0.109526016,0.92794967,-0.67165697
1.3423045,1.3434651,0.7715976,0.22213383,0.6228976,-0.3422016
1.084481,1.4475789,0.70901763,0.1340657,0.90928626,-0.15382564
1.9290949,1.252674,0.7806783,0.46335056,0.7474942,0.35629153
0.7076846,0.9103784,0.6214511,0.33089253,0.6558356,0.33755183
0.9287397,0.9378778,0.9501268,0.17190054,0.76549876,-0.36799872
0.36881465,1.2392824,0.70345235,0.20302361,0.72653085,-0.03237629
1.9251196,1.6116662,0.52833474,0.20078638,0.72132707,-0.24655533
0.7470687,1.4456172,0.71188784,0.449779,0.84092224,0.48817027
0.8849674,0.8635006,1.0268397,0.35695395,0.8304256,-0.3710711
0.53713953,1.5131111,0.672874,0.17421603,0.7499232,-0.38832545
0.6099074,1.7107339,1.1397362,0.35542905,0.9451802,-0.5452926
0.30446553,0.8381629,1.1826746,0.28339812,0.6366076,0.8331382
1.895731,0.9030877,0.90753525,0.19712698,0.76651084,0.10244429
0.9789283,1.2621795,0.9978595,0.17971957,0.5219193,-0.043099403
0.40509358,1.772002,1.0943139,0.11980086,0.501486,0.5498409
1.6084359,1.076988,0.47764954,0.40020493,0.66731936,0.34477258
1.8063685,1.0426198,0.4172193,0.31293854,0.8709475,-0.07865465
1.6364644,1.3233941,0.3939374,0.27761742,0.51066136,0.1353656
0.6201778,1.091347,0.6002747,0.22314242,0.81112415,0.83757377
1.6258013,0.89293855,0.869481,0.49803263,0.6326934,0.4681363
1.6032147,1.6337388,0.91028565,0.41030595,0.58612883,0.7653954
0.37923852,1.4330771,1.0497301,0.111296825,0.82170194,0.9024552
0.2804475,1.288002,0.36263844,0.12266031,0.65289795,0.6952702
0.77870274,1.1594231,0.54366875,0.15936296,0.9992018,-0.75568485
0.8019653,1.2724705,0.92220473,0.2454018,0.88016707,0.44121945
0.6695456,1.0706509,0.70954394,0.33823833,0.9505325,0.012974739
1.372051,1.6748762,0.576524,0.14079583,0.549063,-0.9166504
1.3870351,0.99983394,0.31969634,0.35412857,0.8252959,-0.47917473
0.95061916,1.1482348,0.5454859,0.3695928,0.8187229,0.645113
1.512456,1.2269233,0.6557553,0.28966102,0.7341553,0.75265145
0.6294519,1.2588443,0.86193347,0.31760135,0.701596,-0.25957525
1.5826278,1.0439807,1.1859965,0.10685952,0.6191398,-0.6653353
1.4993639,1.2627938,0.58462214,0.4141809,0.84938675,0.04953897
0.21597801,1.5490227,0.8639316,0.3388477,0.67446005,0.33622026
1.5594678,1.7063044,0.95037794,0.35436735,0.6785698,0.011227012
1.5399256,1.4448476,0.55246186,0.4044397,0.6976073,-0.50423634
0.5862593,1.3347299,1.0050689,0.1660817,0.73692787,0.9932053
1.4098889,1.1823618,0.52295256,0.1389184,0.5983244,-0.29595482
1.9313619,1.5939316,0.69377077,0.13036525,0.70776284,-0.65806115
1.2624546,1.1162775,0.93458885,0.16699761,0.7942152,0.5328766
1.9076494,0.82313454,1.0040407,0.28424567,0.9963412,0.5937134
0.52348286,1.4631312,0.820098,0.4737548,0.7903538,-0.54424715
1.9498221,1.4906623,0.3522982,0.3014498,0.5580599,0.51315236
0.40232554,1.1020399,0.886153,0.42501664,0.82177734,0.048285007
0.23165333,1.7859554,0.6923239,0.49502578,0.7721845,-0.5246918
1.6900157,0.87417024,0.7095523,0.25330347,0.609416,-0.2595203
0.20491654,1.3962345,0.47783685,0.32544705,0.6877415,0.7415279
1.6460034,0.85370076,1.0406338,0.4064676,0.9417627,-0.94659555
0.5796195,0.9065423,0.49003583,0.4366501,0.92596936,0.20034099
0.83009344,1.1232082,0.807887,0.20861125,0.92916626,0.18875098
1.5787073,1.5576024,1.180892,0.105347775,0.53250384,-0.18950284
1.4970533,0.9442727,1.0438783,0.27798373,0.99250484,0.3100431
1.2055749,0.84437275,0.6608304,0.3730871,0.94177306,-0.46091223
0.47211173,1.5597098,0.3140558,0.18974,0.73278254,-0.9407815
0.88670474,0.9753447,0.89422834,0.21137798,0.80682564,-0.5048975
1.0264161,1.2006438,0.34658107,0.10032349,0.7088666,0.5697192
1.5939944,1.3906167,0.57102096,0.10171542,0.6960571,-0.09642446
0.26171175,0.97242135,0.6442399,0.46110594,0.8153949,0.37966788
0.7240445,0.8953329,0.46019697,0.34030312,0.5853188,0.6327375
0.23172718,1.222519,0.91397136,0.43586925,0.86555475,0.033767223
1.6507983,1.4028211,0.520445,0.16143787,0.57326627,-0.9170526
0.84424037,1.1623678,0.40737063,0.27718148,0.8942044,-0.9969852
0.5314514,1.3982799,0.34009522,0.23123723,0.531752,0.1650734
1.8627028,1.5775765,0.9252644,0.22914031,0.6203619,0.89482415
0.83215505,1.0666335,0.87642074,0.1791977,0.7462358,0.38297367
1.2568126,1.435734,1.0377967,0.1768035,0.61109143,0.24749708
0.19051231,1.6530993,1.0276085,0.3777355,0.9568716,0.13955164
1.6423323,1.6448491,0.8642334,0.44559437,0.8732323,0.44609654
0.80008084,1.6532404,0.9319786,0.16734615,0.6964793,-0.9622686
0.8870903,0.9265107,1.0623456,0.48844075,0.6568039,0.86615026
1.0779221,0.8113779,0.5776578,0.36977625,0.9065063,0.83420837
1.7108346,1.2730335,0.36661395,0.21303678,0.874816,0.73652923
0.50104594,1.5788493,0.9800576,0.407257,0.885502,0.3563217
0.6184534,1.1904892,0.7007819,0.44656822,0.94006276,-0.28350472
0.68142354,1.7428735,0.5385282,0.13005903,0.7263211,-0.020897865
1.4681689,1.3581707,0.73401165,0.4847041,0.5763128,0.09201157
0.5165602,1.2895257,0.34034815,0.20974568,0.84695184,-0.3153379
1.6677799,1.060217,0.4257393,0.46058488,0.5160047,-0.31472158
1.935224,1.0064194,0.6888384,0.47229764,0.99670756,0.91213965
1.7495117,1.3998322,0.4118156,0.36669752,0.8745669,-0.5297235
0.7560433,1.0933794,0.57960296,0.33229157,0.8639952,0.114735365
1.4094245,1.2850535,1.1395837,0.30657393,0.91074306,0.007750511
1.2736144,0.98941946,0.37552828,0.19026336,0.91205984,-0.7339871
0.5108911,0.84623617,1.0633938,0.42991462,0.6170287,0.6192223
0.86906815,0.8685344,0.93063796,0.44158816,0.6934708,0.40559077
1.0197943,0.8957015,1.0424864,0.27121136,0.7612084,0.7865132
0.76519156,1.2823131,0.8924909,0.24208724,0.8536123,-0.7828984
1.4451337,0.8641011,1.1576087,0.44353983,0.88750076,-0.35589743
0.56134343,1.4582095,1.1760333,0.26714402,0.59311044,-0.5803199
0.24387142,0.86565363,0.8297691,0.37480032,0.743904,-0.82729876
1.0560802,0.86046785,1.0089197,0.16877027,0.7430817,-0.90417314
1.0643293,1.747496,1.0480983,0.31495616,0.8820909,0.528026
1.9730641,1.6366425,0.7265829,0.15328951,0.9174688,-0.6167972
0.4284962,1.6383452,1.1130774,0.15324888,0.9402164,0.2645253
1.5501087,1.4775534,1.1004136,0.21724209,0.6157913,0.4851414
0.5947016,1.5441507,0.48176554,0.21131384,0.8864704,0.5514581
0.15663959,1.0812482,0.88818586,0.36364517,0.6286284,-0.93442094
0.8093883,0.9987,0.4391986,0.2298075,0.8697746,0.22134435
1.0635118,1.7772379,0.45698005,0.30997047,0.68926406,-0.94924915
1.5339744,1.0451394,0.8234401,0.29382682,0.99243116,-0.021135569
0.5887007,1.3412528,1.0207101,0.19199023,0.85249925,0.18248236
0.62259656,1.6722,0.84275365,0.15544951,0.5677782,-0.45507622
1.4328964,1.4744134,0.42323947,0.15078273,0.7424915,-0.7413707
1.6146909,1.1912576,1.1458268,0.15647645,0.63353884,0.096220255
0.3619179,1.5033544,1.1051202,0.36931124,0.54312253,-0.35386205
0.1437726,0.8418733,0.8090596,0.34622285,0.89177275,-0.74082494
0.8077678,1.5235265,0.5994711,0.44089964,0.64569825,0.9109132
1.2819748,1.6292629,0.5483838,0.23311797,0.8633847,-0.76641345
0.48303312,1.0422357,0.8883521,0.3228181,0.7663963,0.99083245
1.3664714,1.3583233,0.45231825,0.4240615,0.85754037,0.14690793
1.9137532,1.3809834,0.40382475,0.49892306,0.8360054,0.04147017
1.1091331,1.4166725,0.38750756,0.49230626,0.65724385,-0.02851975
0.18996826,1.6248691,0.89681894,0.25292137,0.79872596,0.62831295
0.7976624,1.221008,0.71879065,0.13273573,0.5444148,0.30568063
0.98376215,0.8550299,0.583045,0.26856527,0.74532324,-0.36378217
0.7999346,1.7991986,0.8036214,0.22460428,0.5664205,0.45406902
1.5424029,1.2998077,0.47010845,0.14305036,0.9661022,0.57173693
1.96573,0.94288456,0.51719046,0.17495233,0.9532577,0.91583097
0.11952613,1.0269443,0.67228115,0.4050379,0.7139825,0.12060809
0.6125087,0.89849603,0.5115356,0.13804726,0.747707,-0.2010436
0.76334774,1.5553466,0.5467741,0.40342852,0.5406525,0.55697274
0.65790063,1.0238345,0.3971089,0.34240294,0.81891894,-0.21871853
1.2292812,1.0669554,1.0849609,0.3127506,0.9232781,-0.93749726
1.9158794,1.224908,0.7783636,0.13257094,0.70057,-0.39402354
1.1576266,0.93613815,0.5358803,0.17410067,0.5687357,-0.6343261
0.74844,0.9978969,0.47887358,0.49829414,0.87928164,-0.2783997
1.6517237,1.7246151,0.63717866,0.3179532,0.61272246,-0.7580731
0.37759742,1.5591049,0.9908111,0.14282659,0.97140586,-0.27185106
1.5928015,0.88894725,0.61077905,0.43238562,0.53781646,0.60973763
0.78023237,1.2014675,0.68123865,0.21354088,0.5494902,-0.5771458
0.94786555,1.4036094,1.1488311,0.22119746,0.7541465,0.75971234
1.9402305,1.3287983,0.6935674,0.31923053,0.70396876,0.9293544
0.3867451,1.1663505,0.5329676,0.3193894,0.976612,0.066681266
0.8733425,1.700005,0.67325723,0.20638748,0.9046452,0.28345084
0.4872958,1.250614,0.59424484,0.15746772,0.6262182,-0.69324267
1.823045,1.2243818,0.54074144,0.4228689,0.524959,-0.02971828
1.4705681,1.4043157,1.144235,0.45484164,0.5011195,0.96427846
0.22530496,0.86993414,0.30150703,0.39908543,0.7266622,0.51813734
0.68485117,0.81736535,1.0280284,0.36857042,0.613877,-0.47969794
0.9591185,0.9460424,0.3946535,0.16920468,0.92179334,0.43704462
1.0023774,1.3607793,0.3996986,0.34184724,0.95370233,-0.41418242
0.4978337,1.4935892,1.1984733,0.2521687,0.514292,-0.6225519
1.6309077,1.0271589,1.04761,0.44360688,0.9189248,0.56117547
1.3152303,1.7453179,0.76909375,0.36691996,0.6333332,-0.36477363
1.2818022,1.5738777,0.7608718,0.4894414,0.6908053,0.08392084
1.01409,1.387831,0.7345748,0.23575631,0.97475386,0.58990943
0.83424765,1.1327997,0.72627836,0.32307798,0.8871437,-0.16127563
1.7400692,0.8061188,1.0166254,0.4134286,0.9551047,0.42382586
0.12219371,1.7438554,0.4308989,0.108235694,0.822145,0.23245966
1.7736884,1.156693,0.7111006,0.15354173,0.89909613,-0.24401844
1.575611,1.0926319,1.163332,0.2118749,0.50066423,-0.50763226
1.0512863,1.0580142,0.9404278,0.4375538,0.77527004,-0.9251293
0.36242878,1.7365979,0.9085357,0.39810777,0.7810912,0.64816236
0.33316618,1.7882494,0.43366024,0.2311275,0.9891764,0.8136176
1.5655355,1.3248348,0.6826794,0.32639018,0.55014974,-0.90720093
0.7963888,1.2662239,1.0810635,0.20146531,0.98050547,0.6718632
0.15673415,1.6686146,1.0796481,0.4393131,0.5375641,-0.14092863
1.9391083,1.0590843,1.1522934,0.30755028,0.66406286,-0.88032734
0.40804788,1.0288543,0.38499606,0.382385,0.7912119,-0.4136665
1.7276891,1.0044675,0.41665432,0.14527027,0.5605891,0.19996238
1.2963465,0.86792433,0.9815623,0.2209582,0.5901964,0.8777418
1.5728657,1.532278,0.60714066,0.35385376,0.78445697,0.48213732
1.9611212,0.8172521,1.1127882,0.30893126,0.55025065,0.29928195
0.39431784,1.5994768,0.9300854,0.122609094,0.7834462,-0.8993641
0.7957306,0.8942601,0.6768532,0.367629,0.7044127,0.87155163
1.2102976,1.4531801,0.5761222,0.24700898,0.56764746,0.26439667
0.6651811,0.91968036,0.72194505,0.19842167,0.8121582,-0.82186043
1.6516656,1.5070419,0.6760794,0.26798916,0.64860517,0.982525
0.7084188,0.9407835,1.192055,0.37623432,0.77052045,-0.5508951
0.6910581,1.4078113,0.80835146,0.23271054,0.6395252,0.1644665
1.9861097,1.0653249,0.3605577,0.3632873,0.91375744,-0.9364439
0.9519444,1.5015297,0.45647022,0.15789516,0.61414146,-0.40592206
1.9332162,1.2771364,0.93344235,0.20785959,0.9051378,-0.50514853
0.7607328,1.1799281,0.37663996,0.20877978,0.85359097,-0.3612579
0.32408193,0.9566558,0.5936424,0.25652376,0.8648592,-0.51816297
0.3107086,1.0627921,0.93006396,0.34606263,0.8730639,-0.09972024
1.8610449,1.3465853,1.1058202,0.12994643,0.8598113,-0.7127191
0.9234651,1.5993209,0.9091895,0.16972241,0.83975697,-0.91977966
0.15772553,1.5416262,1.0339136,0.44759238,0.56376797,0.7065257
1.0318531,1.6227038,0.8964393,0.30429423,0.5894893,0.61367106
1.5678803,0.8204306,0.43756333,0.48386294,0.8570006,0.32230854
1.046342,1.0585072,0.79211557,0.1922973,0.7205038,0.8389101
0.7590545,1.2230034,0.3027329,0.3869121,0.8338223,-0.010176063
0.42074013,1.1957933,0.6662996,0.23878217,0.86350894,-0.65489113
0.43397316,1.0062238,0.4727222,0.25091818,0.81144273,0.7451111
0.6421964,1.5270672,0.73398876,0.48885113,0.92122984,0.04436314
1.0905617,1.0179281,0.74111176,0.30146337,0.6284872,-0.5349835
1.905738,1.2221364,0.9595969,0.1176106,0.6516727,-0.58099425
1.5319574,1.2305157,0.94305843,0.21499562,0.5965636,-0.45903492
0.56252193,1.791359,0.84900784,0.1087205,0.7606511,0.76676035
0.22494097,1.7847807,0.928162,0.40145594,0.5090302,0.3959732
1.4755808,1.3734396,0.6960741,0.21624509,0.9934341,0.74508536
1.6599238,1.3905528,0.5947637,0.24158746,0.5762582,-0.478683
0.95251715,1.5907097,0.52849734,0.31246236,0.81549585,-0.3890803
0.91354483,1.5410495,0.57054603,0.25416246,0.65508205,0.3705684
0.6784862,1.264264,1.1519614,0.37907928,0.86214155,0.46016848
0.6486694,1.6129904,0.844134,0.16201074,0.76387894,-0.010407925
0.45881236,1.4853318,0.79486644,0.2863457,0.8508287,-0.18225026
0.3619435,1.5307368,0.584417,0.23609409,0.9083626,-0.7953954
0.8527232,1.0419253,0.8060759,0.18217528,0.7849772,-0.5610777
1.2400547,1.7957797,0.76358235,0.1159085,0.9123416,-0.9948251
1.7119111,1.6094468,0.30324757,0.37915516,0.7063725,0.9871
1.2367848,0.84354055,0.40755987,0.15695126,0.7051146,-0.24748743
1.1359584,1.5714421,0.6862631,0.35355762,0.56537795,-0.6602206
1.62988,1.4772879,0.3506022,0.30035055,0.9658587,0.25311828
1.2854494,1.6579094,0.6431612,0.47184956,0.69330454,0.74516475
0.50938773,0.97619367,1.0242084,0.4587269,0.8143531,-0.13589084
1.8017628,0.84646684,0.3192432,0.21873587,0.6667253,0.5554731
0.65316206,0.9383602,0.8286754,0.27746874,0.9113358,-0.39715827
1.6754524,0.9758404,0.7277062,0.39369792,0.84802526,-0.13623118
0.453948,1.4546704,0.49794513,0.46040213,0.5957084,-0.03883195
1.4566616,1.0471072,0.6618496,0.14892069,0.9774614,0.6053885
0.1286883,1.3830111,1.1985172,0.14902592,0.820721,0.6430497
1.2925802,0.9850575,0.86822057,0.18948597,0.77525073,0.7718172
0.5922362,0.89133304,1.0405715,0.21163046,0.9005883,-0.5231235
0.18916658,0.8560926,0.9307878,0.11872096,0.8248431,-0.71410215
1.8293194,0.83410907,0.4996429,0.3758418,0.88369715,0.7427063
1.0471479,1.0559058,0.9433595,0.23413056,0.9671917,0.63652813
1.9105132,0.8198263,0.40100354,0.11095746,0.9131963,0.6039754
0.63494545,1.6477847,0.8156062,0.34809536,0.8092686,0.11650193
0.98891914,1.1816858,0.42580795,0.45930988,0.90501636,0.33184838
1.5815657,1.1686536,0.80120766,0.42444035,0.84302425,-0.37314487
0.20625696,1.4053609,0.8246108,0.3206528,0.81223416,-0.66372466
0.5907177,1.4452264,0.68668175,0.20938441,0.7770616,0.7982904
0.31974033,0.92320484,0.8773457,0.18083782,0.5746052,-0.49644864
